"Item has been deleted from cart.","Produkt został usunięty z koszyka."
"Item has been removed from wishlist.","Produkt został usunięty z schowka."
"Items","Elementy"
"Items were updated. But can\'t update wishlist.","Produkty zostały zaktualizowane. Niestety, nie możemy zaktualizoawać schowka."
"Keep your image size below %s KB for optimal performance.","Staraj się trzymać poniżej %s KB dla optymalnej wydajności."
"Key","Klucz"
"Keywords","Słowa kluczowe"
"Label","Etykieta"
"Landscape app Background","Tło aplikacji w poziomie"
"Landscape banners on Home Screen","Banery na ekranie początkowym w poziomie"
"Large iTunes Icon","Duża ikona iTunes"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple).","Duża ikona, która pojawi się w iTunes App Store. Nie musisz dodawać gradientu ani miękkich krawędzi (to jest wykoanane automatycznie przez Apple)."
"Last 5 Orders","Ostatnie 5 zamówień"
"Last 5 Search Terms","Ostatnie 5 wyszukiwanych fraz"
"Last Name","Nazwisko"
"Last update: %@","Ostatnia aktualizacja: %@"
"Lifetime Sales","Całkowita sprzedaż"
"LindedIn","LindedIn"
"Link:","Odnośnik:"
"LinkedIn","LinkedIn"
"LinkedIn API","API LinkedIn"
"LinkedIn API Key","Klucz API LinkedIn"
"LinkedIn Authorization","Autoryzacja LinkedIn"
"LinkedIn Autorization","Autoryzacja LinkedIn"
"LinkedIn Secret Key","Sekretny klucz LinkedIn"
"Linkedin post failed...","Wpis na LinkedIn nie powiódł się..."
"List of downloadable products is empty","Lista produktów do pobrania jest pusta"
"Load more items","Załaduj więcej elementów"
"Loader Splash Screen","Ekran powitalny ładowania"
"Loader Splash Screen (iPhone 4 retina)","Ekran powitalny ładowania (iPhone 4 retina)"
"Loader Splash Screen (landscape mode)","Ekran powitalny ładowania (tryb poziomy)"
"Loader Splash Screen (portrait mode)","Ekran powitalny ładowania (tryb pionowy)"
"Loading %@...","Ładuję %@..."
"Loading Account Form...","Ładuję formularz konta..."
"Loading Address Book...","Ładuję książkę adresową..."
"Loading Address Form...","Ładuję formularz adresu..."
"Loading CMS page ...","Ładuję stronę CMS..."
"Loading Cart...","Ładuję koszyk..."
"Loading Gallery...","Ładuję galerię..."
"Loading Login Form...","Ładuję formularz logowania..."
"Loading My Downloadable Products...","Ładuję produkty do pobrania..."
"Loading Order Details","Ładuję szczegóły zamówienia"
"Loading Orders List...","Ładuję listę zamówień..."
"Loading Preview...","Ładowanie podglądu..."
"Loading Product Options...","Ładuję opcje produktu..."
"Loading Products...","Ładuję produkty..."
"Loading Registration Form...","Ładuję formularz rejestracji..."
"Loading Restore Password Form...","Ładuję formularz przywracania hasła..."
"Loading Store Credit...","Ładuję kredyt kupiecki..."
"Loading WishList...","Ładuję schowek..."
"Loading Write Review Form...","Ładuję formularz nowej opinii..."
"Loading category ...","Ładuję kategorię..."
"Loading more items...","Ładuję więcej elementów..."
"Loading product ...","Ładuję produkt..."
"Loading shipping methods ...","Ładuję formy dostawy..."
"Loading...","Ładuję..."
"Locations","Lokalizacje"
"Log In","Zaloguj"
"Log Out","Wyloguj"
"Log in to Admin Panel","Zaloguj się do Panelu Administracyjnego"
"Log into Account","Zaloguj się do konta"
"Log into your account","Zaloguj się do swojego konta"
"Log out Account","Wyloguj się z konta"
"LogInMessageTitle","LogInMessageTitle"
"Login and password are required.","Login i hasło są wymagane."
"Logo in Header","Logo w nagłowku"
"Logo in Header image missing.","Brak obrazka logo w nagłówku."
"Logout complete.","Wylogowanie zakończone."
"MEP is PayPal\'s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>","PayPal MEP to natywna obsługa płatności dla iPhone. Możesz wybrać MEP razem ze standardowym procesem zamówienia  lub użyć to jako jedyną metodę zamawiania w swoim mobilnym Magento. PayPal MEP wymaga <a href=""%s"">konta biznesowegoPayPal</a>"
"MM","MM"
"Mailbox title","Tytuł skrzynki pocztowej"
"Main Tabs","Główne zakładki"
"Make Inactive","Zrób niekatywne"
"Make this app available in the following territories","Udostepnij tę aplikację w następujących obszarach"
"Manage Apps","Zarządzaj aplikacjami"
"Manage Mobile App","Zarządzaj mobilnymi aplikacjami"
"Maximum length is 140","Maksymalna długość to 140"
"Maximum length is 255","Maksymalna długość to 255"
"Maximum size: %s KB.","Maksymalny rozmiar: %s KB."
"Maximum: %.2f","Maksymum: %.2f"
"Merchant Label","Etykiet handlowca"
"Merge","Złącz"
"Message","Wiadomość"
"Message Queue","Kolejka wiadomości"
"Message Settings","Ustawienia wiadomości"
"Message Templates","Szablony wiadomości"
"Message Title","Tytuł wiadomości"
"Message Type","Typ wiadomości"
"Message can be edited when status of the message is ""In Queue"" only.","Wiadomość może być edytowana tylko kiedy jej status równa się ""W kolejce""."
"Message content","Zawartość wiadomości"
"Message text is missed.","Brakuje teksu wiadomości."
"Message title","Tytuł wiadomości"
"Message too long, please use 140 symbols","Tekst jest za długi, musisz zmieścić się w 140 znakach"
"Message type doesn\'t recognized","Typ wiadomosci nie jest rozpoznany"
"Minimize","Minimalizuj"
"Minimum %@, maximum %@","Minimum %@, maksimum %@"
"Minimum: %.2f","Minimum: %.2f"
"Mobile","Mobilnie"
"Mobile Express Checkout has been canceled.","Mobilny Express Checkout został anulowany."
"Mobile Express Checkout processed successfully.","Mobilny Express Checkout został przetworzony pomyślnie."
"Month","Miesiąc"
"More","Więcej"
"More Info","Więcej informacji"
"More Tabs","Więcej zakładek"
"Most Viewed Products","Najczęściej oglądane produkty"
"My Account","Moje konto"
"My Downloadable Products","Moje produkty do pobrania"
"My Orders","Moje zamówienia"
"My Wishlist","Mój schowek"
"Name","Nazwa"
"Name on Card","Nazwisko na karcie"
"Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize. %s chars max.","Nazwa, która pojawia się pod aplikacją kiedy użytkownicy instalują ją na swoich urządzeniach. Sugerujemy wybierać nazwy długości ok 10-12 znaków i łatwe do rozoznania. Maks %s znaków."
"New AirMail Message","Nowa wiadomość AirMail"
"New AirMail Message Queue","Nowa kolejka wiadomości AirMail"
"New App","Nowa aplikacja"
"New Customers","Nowi klienci"
"New Password","Nowe hasło"
"New Template","Nowy szablon"
"New to Our Store?","Nowy w sklepie?"
"Nickname","Pseudonim"
"No","Nie"
"No Payment Information Required","Nie jest wymagana metoda płatności."
"No Ratings","Brak ocen"
"No internet connection. Retry later ...","Błąd połączenia z internetem. Spróbuj później..."
"No items were specifed to update.","Brak produktów do aktualizacji."
"No items were updated.","Nie zaktualizowano żadnych produktów."
"No product selected.","Nie wybrano żadnych produktów."
"No products found. Please retry with other term","Produkty nie zostały znalezione. Spróbuj z inną frazą"
"No shipping method required.","Nie jest wymagana metoda dostawy."
"No such file ""%s"".","Brak pliku ""%s""."
"Not Submitted","Nie zgłoszone"
"Note: Image size affects the performance of your app.","Uwaga: wielkość obrazka ma wpływ na wydajność aplikacji."
"Notice","Informacja"
"Number of Orders","Liczba zamówień"
"Number of Uses","Ilość zastosowań"
"OK","OK"
"OR, Pay with Standard Checkout","LUB zapłać w standardowym zamawianiu"
"Offline Catalog","Katalog offline"
"Offline cart stored on server","Koszyk offline zachowany na serwerze"
"Offline catalog export complete.","Eksport katalogu offline zakończony."
"Offline catalog export failed.","Eksport katalogu offline nie powódł się."
"One or more keywords that describe your app. Keywords are matched to users\' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","Jedno lub więcej słów kluczowych opisujących aplikację. Słowa kluczowe są dopasowywane do wyszukiwania użytkowników w App Store i pomagają zwrócić najdokładniejsze wyniki. Oddzielaj poszczególne słowa kluczowe przecinkami. Maksymalnie 100 znaków."
"Onepage checkout is disabled.","Składanie zamówienia na jednej stronie jest wyłączone."
"Only custom theme can be deleted","Tylko własny motyw może być usunięty"
"Only default theme can be reset","Tylko domyślny motyw może być zresetowany"
"Only free apps are allowed in this version.","Tylko darmowe apliakcje są dozwolone w tej wersji."
"Only registered users can write reviews. Please, log in or register.","Tylko zarejestrowani kiienci mogą pisać opinie. Proszę zalogować się lub zarejestrować."
"Open","Otwarty"
"Options","Opcje"
"Options menu items","Elementu menu opcji"
"Order","Zamówienie"
"Order #","Zamówienie nr "
"Order #%s - %s","Zamówienie nr %s - %s"
"Order Date: %s","Data zamówienia: %s"
"Order Details Updated","Szczegóły zamówienia zaktualizowane"
"Order ID","ID zamówienia"
"Order ID:","ID zamówienia:"
"Order Info","Informacja zamówienia"
"Order List Updated","Lista zamówień zaktualizowana"
"Order Number","Numer zamówienia"
"Order Review","Podsumowanie zamówienia"
"Order canceled","Zamówienie anulowane"
"Order failed","Zamówienie nie powiodło się"
"Order id is not specified.","Id zamówienia nie zostało określone."
"Order is not available.","Zamówienie jest niedostępne."
"Ordered","Zamówiony"
"Ordered Items","Zamówione produkty"
"Orders","Zamówienia"
"Other amount","Inna ilość"
"Out of Stock","Brak w magazynie"
"Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat().","Format wyjsciowy nie został podany. Proszę podać klucz ""format"" w konstruktorze lub ustawić to przy pomocy setFormat()."
"Overall Activity","Ogólna aktywność"
"POST data is not valid.","Dane POST są niepoprawne."
"Pages","Strony"
"Password","Hasło"
"Password fields cannot be empty.","Pola hasła nie mogą pozostać puste."
"Password is not specified","Hasło nie jest podane"
"Password:","Hasło:"
"PayPal","PayPal"
"PayPal Checkout","Zamówienie z PayPal"
"PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile.","PayPal MECL to mobilna wersja usługi PayPal Express Checkout. Możesz wybrać MECL razem ze standardowym procesem zamówienia  lub użyć to jako jedyną metodę zamawiania w swoim mobilnym Magento."
"PayPal MEP","PayPal MEP"
"PayPal Mobile Embedded Payment (MEP)","PayPal Mobile Embedded Payment (MEP)"
"PayPal Mobile Express Checkout","PayPal Mobile Express Checkout"
"PayPal Mobile Express Checkout Library (MECL)","PayPal Mobile Express Checkout Library (MECL)"
"PayPal Mobile Express Checkout Token does not exist.","Token PayPal MEP nie istnieje."
"Payer Email: %s","E-mail płatnika: %s"
"Payment Applicable From","Formularz kawlifikowanych płatności"
"Payment Bridge module unavailable.","Moduł mostka płątności jest niedostępny."
"Payment Information","Informacje o płatności"
"Payment Method","Forma płatności"
"Payment Method has been set.","Metoda płatności została ustawiona."
"Payment Methods","Metody płatności"
"Payment method","Forma płatności"
"Payment method was successfully set.","Metoda płatności została ustawiona."
"Paypal MEP doesn\'t support checkout with any discount.","PayPal MEP nie obsługuje zamówienia z jakimikolwiek zniżkami."
"Place Order","Złóż zamówienie"
"Placing order ...","Składanie zamówienia..."
"Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials.","Proszę <a href=""%s"" target=""_blank"">kliknąć tutaj</a>, aby zobaczyć jak ustawić i otrzymać dane API."
"Please Select Application","Proszę wybrać aplikację"
"Please Select Device Type","Proszę wybrać typ urządzenia"
"Please agree to all the terms and conditions before placing the order.","Proszę zatwierdzić warunki zamawiania przed jego złożeniem."
"Please create and save an application first.","Proszę najpierw utworzyć i zapisać aplikację."
"Please enter ""App Title"".","Proszę wpisać ""Tytuł aplikacji"""
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://)","Proszę o wprowadzenie poprawnego URL. Wymagany jest protokół (http://, https:// lub ftp://)"
"Please enter a valid date.","Proszę o wprowadzenie poprawnej daty."
"Please enter a valid email address. For example johndoe@domain.com.","Proszę o wprowadzenie poprawnego adresu e-mail. Dla przykładu: jankowalski@domena.pl."
"Please enter at least one email recipient","Proszę wpisać co najmniej jeden adres e-mail odbiorcy"
"Please enter issue number or start date for switch/solo card type.","Proszę o podanie numeru wydania lub daty rozpoczęcia dla kart typu switch/solo."
"Please enter the Activation Key.","Proszę wpisać klucz aktywacyjny."
"Please enter the Copyright.","Proszę wpisać dane praw autorskich."
"Please enter the Description.","Proszę wpisać opis."
"Please enter the Price.","Proszę wpisać cenę."
"Please enter the Resubmission Key.","Proszę wpisać klucz ponownego zgłoszenia."
"Please enter the Title.","Proszę wpisać tytuł."
"Please make sure your passwords match.","Proszę upewnić się, że hasła pasują do siebie."
"Please save application first.","Zapisz najpierw aplikację"
"Please select an option.","Proszę o wybranie opcji."
"Please select at least one country.","Proszę sprecyzować co najmniej jedną kategorię."
"Please select payment method to cover a quote","Wybierz metodę płatności, aby pokryć kwotę"
"Please set email","Proszę ustawić adres e-mail"
"Please specify payment method","Proszę o wybór metody płatności"
"Please specify shipping method","Proszę o wybór metody dostawy"
"Please upload  an image for ""App Background (landscape mode)"" field from Design Tab.","Proszę wgrać obrazek dla pola ""Tło aplikacji (tryb poziomy)"" z zakładki wygląd."
"Please upload  an image for ""App Background (portrait mode)"" field from Design Tab.","Proszę wgrać obrazek dla pola ""Tło aplikacji (tryb pionowy)"" z zakładki wygląd."
"Please upload  an image for ""App Background"" field from Design Tab.","Proszę wgrać obrazek dla pola ""Tło aplikacji"" z zakładki wygląd. "
"Please upload  an image for ""Banner on Home Screen (landscape mode)"" field from Design Tab.","Proszę wgrać obrazek dla pola ""Baner na stronie głównej (tryb poziomy)"" z zakładki wygląd."
"Please upload  an image for ""Banner on Home Screen (portrait mode)"" field from Design Tab.","Proszę wgrać obrazek dla pola ""Baner na stronie głównej (tryb pionowy)"" z zakładki wygląd."
"Please upload  an image for ""Banner on Home Screen"" field from Design Tab.","Proszę wgrać obrazek dla pola ""Baner na stronie głównej"" z zakładki wygląd."
"Please upload  an image for ""Logo in Header"" field from Design Tab.","Proszę wgrać obrazek dla pola ""Logo w nagłówku"" z zakładki wygląd. "
"Please use letters only (a-z or A-Z) in this field.","Proszę o używanie jedynie liter (a-z lub A-Z) w tym polu."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Proszę o używanie tylko liczb w tym polu. Proszę o unikanie spacji, przecinków lub kropek."
"Please use only letters (a-z or A-Z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Proszę o używanie jedynie liter (a-z lub A-Z) lub cyfr (0-9) w tym polu. Spacje i inne znaki nie są dozwolone."
"Please wait...","Proszę czekać..."
"Please, specify gift card amount!","Podaj wartość karty prezentowej"
"Portrait app Background","Tło aplikacji w poziomie"
"Portrait banners on Home Screen","Banery na ekranie początkowym w poziomie"
"Post data is empty.","Dane wpisu są puste."
"Post this product to your wall","Wyślij ten produkt do wpisu na wallu"
"Posting to e-mails","Wpis przez e-mail"
"Preferred size: %spx x %spx.","Preferowane wymiary: %spx x %spx."
"Preset Theme","Wcześniej ustawiony motyw"
"Preview","Podgląd"
"Price","Cena"
"Price Font Color","Kolor fontu ceny"
"Price excluding tax","Cena bez podatku"
"Price including tax","Cena z podatkiem"
"Primary Color","Podstawowy kolor"
"Primary Font Color","Kolor podstawowego fontu"
"Problem changing or sending password.","Problem ze zmianą lub wysłaniem hasła."
"Proceed to Checkout","Przejdź do kasy"
"Product","Produkt"
"Product Added to Cart","Produkt dodany do koszyka"
"Product Added to Wishlist","Produkt dodany do schowka"
"Product Gallery Updated","Galeria produktu zaktualizowana"
"Product Name3 ","Nazwa produktu3 "
"Product Name3 1","Nazwa produktu3 1"
"Product Name3 2","Nazwa produktu3 2"
"Product Options Updated","Opcje produktu zaktualizowane"
"Product Removed From Wishlist","Produkt usunięty ze schowka"
"Product Reviews Updated","Recenzje produktu zaktualizowane"
"Product SKU","SKU produktu"
"Product Updated","Produkt zaktualizowany"
"Product added","Produkt dodany"
"Product is out of stock","Ten produkt jest obecnie niedostępny"
"Product is unavailable.","Produkt jest niedostępny."
"Product only available on the website.","Produkt dostępny wyłącznie na witryna www."
"Product succesfully added to cart","Produkt dodany do koszyka"
"Product was not specified.","Produkt nie został sprecyzowany."
"Product(s) currently out of stock.","Ten produkt(y) jest obecnie niedostępny:"
"Products","Produkty"
"Pull Down To Update..","Pociągnij w dół, aby zaktualizować..."
"Purchase Order Number","Numer wykupienia zamówienia:"
"Push Notification","Powiadomienia Push"
"Push Notifications allow you to send messages directly to the people who have installed your app on their device. Send messages to your full audience even when your app is closed. Push Notifications are one of the best ways to keep your app active by delivering valuable content directly to your customers. Learn more about Push Notifications - <a href=""%1$s"" target=""_blank"">%1$s</a>","Powiadomienia Push pozwalają wysyłać wiadomości bezpośrednio do ludzi, którzy mają zainstalowaną aplikację na swoich urządzeniach. Wysyłaj swoje wiadomości do wszystkich, nawet jeśli mają wyłączoną aplikację. Powiadomienia Push są jednym z lepszych sposobów, aby utrzymać aktywność swojwj aplikacji przez dostarczanie wartościowej treści do klientów. Dowiedz się więcej o powiadomieniach Push - <a href=""%1$s"" target=""_blank"">%1$s</a>"
"Push Title","Tytuł Push"
"Push message","Wiadomość Push"
"Push title","Tytuł Push"
"Qty","Ilość"
"Qty:","Ilość:"
"Quantity","Ilość"
"Quantity:","Ilość:"
"Queue Date","Data kolejki"
"Queue Message","Wiadomośc kolejki"
"Queue does not exist.","Kolejka nie istnieje."
"Queue is allowed only for applications with enabled Push Notification.","Kolejka jest dozwolona tylko dla aplikacji z włączonymi powiadomieniami Push."
"Quote instance is required.","Instancja zapytania jest wymagana."
"Quote item is not found.","Element zapytanie nie został znaleziony."
"Range param doesn\'t recognized","Parametr zakresu nie jest rozpoznany"
"Ratings and Reviews","Oceny i opinie"
"Read the Terms and Conditions","Zapoznnaj się z warunkami i regulaminem"
"Recent Activity","Ostatnia aktywność"
"Recipient Information","Informacj odbiorcy"
"Recommended size %spx x %spx.","Rekomendowane wymiary: %spx x %spx."
"Recommended size: %spx x %spx at %s dpi.","Rekomendowane wymiary: %spx x %spx przy %s dpi."
"Recommended size: %spx x %spx.","Rekomendowane wymiary: %spx x %spx."
"Recover","Odzyskaj"
"Redeem","Wykorzystaj"
"Redeeming Gift Card %@","Wykorzystywanie karty prezentowej %@"
"Redemption functionality is disabled.","Funkcjonalność wykorzystania jest wyłączona."
"Refunded","Zwrócono"
"Regions","Regiony"
"Register","Zarejestruj się"
"Registering cart ...","Rejestruję koszyk..."
"Registering user ...","Rejestruję użytkownika..."
"Regular","Standardowy"
"Regular and confirmation passwords must be equal","Zwykłe i potwierdzające hasła muszą być takie same"
"Related Product Background Color","Kolor tła powiązanych produktów"
"Release To Update...","Puść, aby zaktualizować..."
"Relevance","Znaczenie"
"Remaining downloads","Pozostałe pobrania"
"Remove","Usuń"
"Remove Address...","Usuń adres..."
"Removing %@...","Usuwanie %@"
"Removing Coupon...","Usuwanie kodu kuponu..."
"Removing Gift Card...","Usuwanie karty prezentowej..."
"Removing Product from WishList...","Usuwanie produktu ze schowka..."
"Removing Store Credit...","Usuwam kredyt kupiecki..."
"Request param %s is missed","Rządany parametr %s jest brakujący"
"Required size: %spx x %spx.","Wymagane wymiary: %spx x %spx."
"Reset theme to default","Zresetuj motyw do domyślnego."
"Resubmission Key","Klucz ponownego zgłoszenia"
"Resubmit App","Ponownie zgłoś aplikację"
"Resubmit App failure. %s","Niepowodzenie zgłoszenia apliakcji. %s"
"Results","Rezultaty"
"Revenue","Dochód"
"Revert","Odwróć"
"Revert Discount","Wycofaj zniżkę"
"Review","Opinia"
"Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>","Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>"
"SORT BY:","SORTUJ WG"
"Sample","próbka"
"Samples","Przykłady"
"Save","Zapisz"
"Save As","Zapisz jako"
"Save Theme","Zapisz motyw"
"Save and Continue Edit","Zapisz i kontynuuj edycję"
"Save and Submit App","Zapisz i zgłoś apliakcję"
"Save in address book","Zapisz w książce adresowej"
"Saving Address...","Zapisuję adres..."
"Saving changes ...","Zapisuję zmiany..."
"Saving shipping address ...","Zapisuję adres dostawy..."
"Saving shipping methods ...","Zapisuję metody dostawy..."
"Screen resolution is not supported","Rozdzielczość ekranu nie jest obsługiwana"
"Screens:","Ekrany:"
"Scroll Background Color","Pzewijaj kolor tła"
"Search","Szukaj"
"Search Term","Szukana fraza"
"Search Updated","Wyszukiwanie zaktualizowane"
"Searching for %@...","Wyszukiwanie dla %@..."
"Secondary Color","Drugorzędny kolor"
"Secondary Font Color","Kolor drugorzędnego fontu"
"See all","Zobacz wszystko"
"Select %@","Wybierz %@"
"Select All","Zaznacz wszystko"
"Select Chart","Wybierz wykres"
"Select Links","Wybierz odnośniki"
"Select Options","Wybierz opcje"
"Select Payment Method","Wybierz metodę płatności"
"Select Range","Wybierz zakres"
"Select a","Wybierz"
"Select a Billing Address","Wybierz adres rozliczeniowy"
"Select a Shipping Address","Wybierz adres dostawy"
"Select from Address Book","Wybierz z książki adresowej"
"Select shipping method","Wybierz formę dostawy"
"Selected product is unavailable.","Wybrany produkt jest niedostępny."
"Send","Wyślij"
"Sender Information","Informacje nadawcy"
"Sending e-mail failed...","Nie udało się wysłać e-mail..."
"Set","Ustaw"
"Settings","Ustawienia"
"Shake device to reset the filter","Potrząśnij urządzenie aby zresetowć filtr"
"Share","Podziel się"
"Share on LinkedIn","Podziel się na LinkedIn"
"Share on Twitter","Podziel się na Twitterze"
"Ship method","Metoda dostawy"
"Shipped","Wysłane"
"Shipping","Dostawa"
"Shipping Address","Adres dla dostawy"
"Shipping Method","Metoda dostawy"
"Shipping address","Adres dla dostawy"
"Shipping address has been set.","Adres dostawy został ustawiony."
"Shipping method","Metoda dostawy"
"Shipping method has been set.","Metoda dostawy została ustawiona."
"Shipping method is required","Metoda dostawy jest wymagana"
"Shipping method successfully updated","Metoda dostawy została zaktualizowana"
"Shipping to this address is not possible.","Dostawa do tego adresu nie jest możliwa."
"Shop","Sklep"
"Shop All","Zobacz wszystko"
"Shop Updated","Sklep zaktualizowany"
"Shopping Cart","Koszyk"
"Shopping cart is empty.","Koszyk jest pusty."
"Show Password","Pokaż hasło"
"Sign In","Zaloguj się"
"Signing In...","Logowanie..."
"Signing Out ...","Wylogowywanie..."
"Sky Blue","Błękit nieba"
"Social Networking","Sieci społecznościowe"
"Some emails were not sent.","Niektóre e-maile nie zostały wysłane."
"Sorry, no quotes are available for this order at this time.","Niestety, żadne możliwości nie są dostępne dla tego zamówienia w chwili obecnej."
"Sorry, there are no items in this category.","Brak produktów w tej kategorii."
"Special","Specjalne"
"Special Excl. Tax","Specjalne (bez podatku)"
"Special Incl. Tax","Specjalne (z podatkiem)"
"Specific Countries","Wybrane kraje"
"Specified address does not exist.","Wybrany adres nie istnieje."
"Specified invalid app code.","Wybrano nieprawidłowy kod aplikacji."
"Specified invalid data.","Wybrano nieprawidłowe dane."
"Specified item does not exist in wishlist.","Wybrany element nie istnieje w schowku."
"Standard Checkout","Standardowy proces zamówienia"
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)","Standardowy proces zamówienia używa metod zamówienia dostarczonych przez Magento. Tylko metody płatności online są obsługiwane (np. PayPal Direct, AuthorizeNet, itp.)"
"Start Date","Data rozpoczęcia"
"Start Date - Month","Data rozpoczęcia - miesiąc"
"Start Date - Year","Data rozpoczęcia - rok"
"Starting At","Zaczynając od"
"Starting At Excl. Tax","Zaczynając od (bez podatku)"
"Starting At Incl. Tax","Zaczynając od (z podatkiem)"
"Starting at excl. tax","Zaczynając od (bez podatku)"
"Starting at incl. tax","Zaczynając od (z podatkiem)"
"State/Province","Województwo:"
"Status","Status"
"Storage of offline cart on server failed. Please retry later","Przechowanie koszyka offline na serwerze nie powiodło się, spróbuj później."
"Store Credit Info Updated","Kredyt w sklepie zaktualizowany"
"Store Credit payment is not being used in your shopping cart.","Płatności kredytem sklepowym nie mają zastosowania w koszyku."
"Store View","Widok sklepu"
"Store credit","Kredyt w sklepie"
"Store logo that is displayed on copyright page of app.","Logo sklepu jest wyświetlane na stronie praw autorskich apliakcji."
"Store switcher hasn\'t been defined","Przełącznik sklepów nie jest zdefiniowany"
"Street Address","Adres pocztowy"
"Street Address 2","Adres pocztowy 2"
"Subject:","Temat:"
"Submission","Zgłoszenie"
"Submission Fields","Pola zgłoszenia"
"Submission History","Historia zgłoszenia"
"Submit App","Zgłoś aplikację"
"Submit App ""%s""","Zgłoś aplikację ""%s"""
"Submit App failure. %s","Niepowodzenie zgłoszenia apliakcji. %s"
"Submit App failure. Invalid activation key provided","Niepowodzenie zgłoszenia apliakcji. Dostarczono nieprawidłowy klucz aktywacji."
"Submit Review","Dodaj recenzję"
"Submitted","Zgłoszone"
"Submitting Review...","Dodaję recenzję..."
"Subtotal","Suma częściowa"
"Subtotal (Excl. Tax)","Suma częściowa (bez podatku)"
"Subtotal (Incl. Tax)","Suma częściowa (z podatkiem)"
"Subtotal Excl. Tax","Suma częściowa (bez podatku)"
"Subtotal Incl. Tax","Suma częściowa (z podatkiem)"
"Subtotal excluding tax","Suma częściowa (bez podatku)"
"Subtotal incl. tax:","Suma częściowa (z podatkiem)"
"Subtotal including tax","Suma częściowa z podatkiem"
"Subtotal:","Suma częściowa:"
"Success","Zakończono pomyślnie"
"Successfully posted to Facebook","Wpis opublikowany na Facebook"
"Successfully posted to Linkedin","Wpis opublikowany na LinkedIn"
"Summary of Your Review","Podsumowanie twojej opinii"
"Swipe a product to reveal more options","Przesuń produkt, zeby zobaczyć więcej opcji"
"T-Shirts","Koszulki"
"Tabs","Zakładki"
"Tax","Podatek"
"Telephone","Telefon"
"Tell a Friend","Wyślij znajomemu"
"Tell a Friend is disabled.","Wyślij znajomemu jest wyłączone."
"Tell a Friend link has been sent.","Link do wysłania znajomemu został wysłany."
"Template","Szablon"
"Template Content","Zawartość szablonu"
"Template Name","Nazwa szablonu"
"Template does not exist.","Szablon ni istnieje."
"Template for new AirMail Message does not exist.","Szablon dla nowej wiadomości AirMail nie istnieje."
"Template has been deleted.","Szablon został usunięty."
"Terms And Conditions","Warunki składania zamówienia"
"Text length does not satisfy specified max text range.","Długość tekstu nie odpowiada podanemu maks. zasięgowi tekstu."
"Text length does not satisfy specified min text range.","Długość tekstu nie odpowiada podanemu min. zasięgowi tekstu."
"Thank you for registering!","Dziękujemy za rejestrację!"
"Thank you for your purchase! ","Dziękujemy za złożenie zamówienia! "
"The %s field should be filled.","Pole %s powinno być wypełnione."
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>","The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>"
"The application is currently inactive.\nPlease try again later.","The application is currently inactive.\nPlease try again later."
"The cart is empty","Koszyk jest pusty."
"The custom amount value should be higher than 0.","The custom amount value should be higher than 0."
"The custom amount value should not be higher than %s.","The custom amount value should not be higher than %s."
"The custom amount value should not be lower than %s.","The custom amount value should not be lower than %s."
"The following email(s) are either mistyped or have incorrect format. Check them and try again:\n","The following email(s) are either mistyped or have incorrect format. Check them and try again:\n"
"The icon that appears in the Android Market.","The icon that appears in the Android Market."
"The length of the text in the %s field is too big. Please shorten the text.","The length of the text in the %s field is too big. Please shorten the text."
"The max length of the field ""%@"" is %d!","The max length of the field ""%@"" is %d!"
"The minimum password length is 6","The minimum password length is 6"
"The server responded with invalid data.","The server responded with invalid data."
"The shortening service returned status code %d indicating a client side error.","The shortening service returned status code %d indicating a client side error."
